policy_id;policy_state;policy_deductible;policy_annual_premium;insured_age;insured_sex;insured_education_level;insured_occupation;insured_hobbies;incident_date;incident_type;collision_type;incident_severity;authorities_contacted;incident_state;incident_city;incident_hour_of_the_day;number_of_vehicles_involved;bodily_injuries;witnesses;police_report_available;claim_amount;total_claim_amount;suspicion_score;motif_suspicion
POL120400;CA;1000;849.13;69;OTHER;College;Clerk;hiking;12/03/2025;Vehicle Theft;Front;Major Damage;Fire;FL;Wallacetown;4;3;2;1;Yes;7660.95;10089.94;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL121107;TX;400;947.87;29;FEMALE;Masters;Doctor;chess;12/05/2024;Vehicle Theft;Side;Major Damage;Fire;GA;Jeromebury;5;4;1;4;No;8046.38;11959.74;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL121200;TX;200;1465.85;43;FEMALE;PhD;Manager;movies;25/04/2025;Single Vehicle Collision;Side;Minor Damage;Police;OH;Michaelton;5;3;4;5;No;15895.62;24884.04;71.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Horaire atypique
POL121382;TX;400;813.04;67;MALE;PhD;Manager;reading;27/10/2025;Vehicle Theft;Rear;Minor Damage;Police;MI;Port Cody;4;4;2;1;Yes;6872.4;7716.11;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL121751;NY;1000;990.64;39;MALE;Masters;Manager;camping;02/04/2025;Vehicle Theft;Side;Minor Damage;inconnu;PA;West Andrew;3;3;4;3;No;11251.83;9576.9;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL122072;NC;700;1374.54;58;MALE;PhD;Teacher;chess;03/03/2025;Vehicle Theft;Rear;Minor Damage;inconnu;IL;Munozshire;14;4;0;1;No;14310.06;24844.35;71.0;Montant total extreme (>= P95) | Reclamation tres elevee vs prime (ratio >= 8) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL122125;NY;1000;1167.87;64;OTHER;High School;Clerk;chess;19/08/2025;Vehicle Theft;Front;Major Damage;Police;NY;Mariamouth;0;3;1;1;Yes;10560.56;14000.7;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL122144;GA;600;1370.97;73;MALE;PhD;Clerk;camping;02/06/2024;Vehicle Theft;Rear;Major Damage;Ambulance;TX;Josephton;4;3;4;2;Yes;11133.35;10036.32;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL122576;CA;300;1226.56;66;FEMALE;High School;Lawyer;camping;14/01/2024;Vehicle Theft;Rear;Minor Damage;Police;OH;Andrewstad;1;4;4;5;No;11409.54;12945.86;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123096;TX;400;1309.34;59;OTHER;College;Manager;chess;20/08/2025;Parked Car;Front;Minor Damage;Ambulance;NY;West Lauraton;4;3;3;5;Yes;13900.4;24612.74;71.0;Montant total extreme (>= P95) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL123322;NC;400;926.47;40;OTHER;College;Technician;chess;28/03/2024;Vehicle Theft;Rear;Major Damage;Ambulance;NC;Webbland;4;4;3;4;No;9940.24;10012.58;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123348;IL;700;1092.65;42;MALE;High School;Clerk;yachting;07/04/2024;Vehicle Theft;Side;Major Damage;Police;OH;Port Robert;2;3;2;2;No;10083.0;12526.9;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123521;MI;600;1473.64;30;FEMALE;Masters;Lawyer;movies;30/06/2025;Parked Car;Front;Total Loss;Police;OH;Port Hayleyborough;3;3;0;3;No;13064.02;22798.5;71.0;Montant total tres eleve (>= P90) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL123603;TX;800;1146.98;46;MALE;Masters;Technician;paintball;01/09/2025;Vehicle Theft;Side;Minor Damage;Ambulance;TX;East Lisa;4;4;1;4;Yes;11334.7;15205.68;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123632;GA;200;1201.78;20;FEMALE;Masters;Lawyer;reading;08/10/2025;Vehicle Theft;Front;Total Loss;Police;NC;Daviesburgh;2;4;1;4;No;10020.43;17848.35;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123687;PA;1000;1120.44;22;FEMALE;College;Teacher;camping;26/01/2025;Vehicle Theft;Side;Total Loss;Fire;MI;Barnesshire;4;3;3;5;No;13242.92;12220.82;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123792;MI;300;913.69;49;FEMALE;PhD;Teacher;yachting;11/11/2024;Vehicle Theft;Front;Major Damage;Ambulance;GA;New Joannaburgh;1;3;2;3;No;7515.38;14708.67;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL123891;TX;500;699.63;62;MALE;High School;Teacher;reading;23/10/2024;Vehicle Theft;Rear;Major Damage;inconnu;TX;Carlchester;0;4;2;2;Yes;6307.68;7069.35;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL124150;NC;800;1439.73;22;FEMALE;High School;Lawyer;yachting;01/05/2025;Vehicle Theft;Rear;Total Loss;inconnu;IL;Martinmouth;2;3;4;3;No;13464.52;11913.61;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL124336;CA;300;1258.66;37;MALE;Masters;Doctor;chess;20/08/2024;Vehicle Theft;Front;Major Damage;Fire;GA;North Billy;17;4;0;4;No;14144.14;23532.69;71.0;Montant total tres eleve (>= P90) | Reclamation tres elevee vs prime (ratio >= 8) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL124995;FL;800;1098.98;28;OTHER;College;Manager;yachting;06/03/2024;Vehicle Theft;Front;Total Loss;Fire;IL;Cindyport;0;3;3;1;Yes;13083.09;11919.92;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL125167;OH;400;739.36;39;OTHER;High School;Manager;hiking;06/01/2024;Vehicle Theft;Rear;Major Damage;Ambulance;MI;Lake Miguelfurt;2;3;3;2;No;5934.64;7613.21;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL125491;GA;400;1171.54;71;FEMALE;Masters;Sales;chess;16/04/2025;Vehicle Theft;Rear;Minor Damage;Fire;GA;West Kristina;0;3;4;2;Yes;12622.44;15728.15;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL126260;PA;400;1253.97;25;FEMALE;College;Teacher;yachting;06/09/2025;Vehicle Theft;Front;Minor Damage;Fire;PA;Elizabethside;1;4;3;3;Yes;10582.38;18598.52;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL126735;OH;1000;1375.56;38;FEMALE;College;Doctor;paintball;20/01/2024;Vehicle Theft;Side;Minor Damage;Ambulance;OH;North Julia;9;4;1;1;No;14396.84;23876.4;71.0;Montant total extreme (>= P95) | Reclamation tres elevee vs prime (ratio >= 8) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL127003;FL;800;1272.56;69;OTHER;College;Doctor;movies;02/12/2023;Vehicle Theft;Front;Minor Damage;Fire;NC;Josephport;2;3;1;1;No;14248.71;16556.98;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL127100;FL;300;1116.49;27;MALE;Masters;Technician;yachting;10/07/2024;Vehicle Theft;Side;Minor Damage;Police;PA;Smithborough;4;3;4;2;Yes;10907.16;11232.26;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL127639;MI;1000;1101.16;74;OTHER;High School;Sales;camping;24/04/2024;Vehicle Theft;Side;Minor Damage;Police;GA;Torreston;2;4;3;2;Yes;10201.98;10659.0;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL127641;FL;500;932.66;33;OTHER;Masters;Engineer;camping;01/02/2025;Vehicle Theft;Rear;Total Loss;Fire;NC;Westborough;4;3;2;3;No;10257.32;16052.89;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL127885;OH;500;1325.39;47;MALE;Masters;Clerk;reading;12/06/2024;Vehicle Theft;Rear;Minor Damage;inconnu;MI;East Leslie;0;3;0;1;Yes;11713.13;11892.72;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL128041;CA;1000;983.64;33;FEMALE;High School;Manager;yachting;07/03/2025;Vehicle Theft;Front;Major Damage;inconnu;CA;South Sean;2;3;1;2;No;9424.17;16804.81;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL128144;PA;500;1202.59;23;MALE;PhD;Doctor;reading;14/01/2024;Vehicle Theft;Rear;Total Loss;Police;PA;Brownton;3;4;2;1;Yes;11936.97;15568.7;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL128414;OH;800;1341.04;60;MALE;High School;Engineer;yachting;24/07/2024;Parked Car;Front;Major Damage;inconnu;NC;Hunterville;4;3;0;1;No;15767.6;22179.6;71.0;Montant de reclamation eleve (>= P75) | Montant total eleve (>= P75) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL128490;NY;400;1194.39;65;OTHER;High School;Clerk;chess;05/09/2025;Parked Car;Rear;Minor Damage;inconnu;PA;Scottmouth;23;4;2;5;No;12919.82;24869.83;71.0;Montant total extreme (>= P95) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL128590;GA;200;1432.83;73;MALE;College;Clerk;chess;11/09/2024;Parked Car;Unknown;Major Damage;Fire;CA;Brittanyview;6;4;1;0;No;15720.73;20176.89;71.0;Montant de reclamation eleve (>= P75) | Montant total eleve (>= P75) | Reclamation tres elevee vs prime (ratio >= 8) | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve | Voiture garee avec trop de vehicules impliques
POL128993;GA;1000;1445.76;47;OTHER;PhD;Manager;chess;04/03/2024;Multi-vehicle Collision;Unknown;Major Damage;Ambulance;PA;New Courtneyshire;4;3;0;0;Yes;15399.26;23287.1;71.0;Montant de reclamation eleve (>= P75) | Montant total tres eleve (>= P90) | Reclamation tres elevee vs prime (ratio >= 8) | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique
POL129173;FL;200;1492.15;20;OTHER;College;Lawyer;paintball;04/09/2025;Vehicle Theft;Rear;Total Loss;Ambulance;NC;Gutierrezfort;2;4;3;1;No;14002.46;18434.41;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL129365;CA;1000;650.73;44;FEMALE;Masters;Clerk;hiking;03/01/2025;Vehicle Theft;Rear;Minor Damage;inconnu;FL;West Linda;0;3;1;1;No;7785.79;12236.29;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL129700;OH;800;608.77;39;OTHER;High School;Sales;movies;02/07/2024;Vehicle Theft;Side;Major Damage;Fire;NY;North Tonyaside;4;3;3;3;No;6948.55;6413.75;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL129932;OH;1000;1180.47;19;OTHER;PhD;Doctor;movies;15/03/2024;Vehicle Theft;Front;Minor Damage;inconnu;IL;Dominiqueton;5;4;2;4;Yes;11582.25;14387.07;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL129977;MI;500;1214.44;59;FEMALE;College;Teacher;hiking;10/10/2025;Vehicle Theft;Front;Minor Damage;Police;NC;East Alexanderhaven;1;3;2;5;No;11344.78;13751.53;71.0;Reclamation tres elevee vs prime (ratio >= 8) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL100055;PA;500;1358.89;44;MALE;Masters;Lawyer;movies;31/12/2023;Single Vehicle Collision;Front;Major Damage;Fire;NC;Lake Valerie;5;1;0;2;No;20161.98;23395.88;70.0;Montant de reclamation eleve (>= P75) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Gravite elevee sans blesse declare | Horaire atypique
POL100421;OH;500;1449.1;64;OTHER;Masters;Engineer;movies;10/07/2025;Vehicle Theft;Side;Major Damage;Fire;IL;Evanshire;13;1;4;2;Yes;21521.7;20594.17;70.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee
POL100437;NY;200;783.41;32;MALE;High School;Manager;hiking;10/09/2025;Multi-vehicle Collision;Side;Major Damage;inconnu;PA;East Sarahville;20;1;1;4;No;21016.48;17849.39;70.0;Montant de reclamation tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police
POL100482;IL;800;981.51;25;OTHER;PhD;Lawyer;movies;01/03/2024;Parked Car;Side;Total Loss;Police;OH;Alexanderberg;4;1;0;0;No;10735.39;12001.11;70.0;Reclamation tres elevee vs prime (ratio >= 8) | Perte totale sans temoin | Aucun temoin et pas de rapport de police | Gravite elevee sans blesse declare | Horaire atypique
POL100555;TX;500;1435.14;75;MALE;College;Teacher;camping;25/04/2024;Vehicle Theft;Front;Total Loss;Police;FL;New Jacquelinetown;11;4;4;0;No;7481.07;11841.12;70.0;Reclamation elevee vs prime (ratio >= 5) | Perte totale sans temoin | Vol declare avec collision renseignee | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve
POL100776;PA;700;675.94;44;OTHER;College;Manager;yachting;16/07/2025;Single Vehicle Collision;Front;Minor Damage;Ambulance;NC;South Jonfurt;13;2;1;3;No;20465.52;17973.81;70.0;Montant de reclamation tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police
POL100958;PA;600;865.12;27;FEMALE;Masters;Lawyer;hiking;03/07/2025;Vehicle Theft;Front;Major Damage;Police;OH;Amandaside;1;2;3;2;No;10511.54;10887.71;70.0;Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Horaire atypique
POL101082;NC;300;669.55;71;OTHER;Masters;Sales;paintball;22/04/2024;Parked Car;Front;Major Damage;Fire;MI;West Justin;19;2;3;0;No;15118.42;24401.92;70.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Aucun temoin et pas de rapport de police
POL101122;GA;200;611.85;31;OTHER;High School;Doctor;movies;22/05/2024;Vehicle Theft;Rear;Total Loss;Police;PA;Port Jessicaport;0;1;4;5;No;9283.16;16292.66;70.0;Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Horaire atypique
POL101155;MI;300;667.96;25;FEMALE;PhD;Lawyer;paintball;25/08/2025;Vehicle Theft;Side;Major Damage;Police;OH;Davidburgh;19;2;3;3;Yes;20840.05;20914.89;70.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee
POL101215;GA;700;863.83;37;FEMALE;PhD;Lawyer;camping;21/11/2024;Vehicle Theft;Side;Major Damage;inconnu;PA;South Brent;10;1;2;2;Yes;13339.71;24547.49;70.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee
POL101265;NC;300;1449.5;61;OTHER;High School;Clerk;camping;24/03/2024;Vehicle Theft;Side;Major Damage;Police;NY;Matthewstad;3;2;2;0;No;8925.12;8921.85;70.0;Reclamation elevee vs prime (ratio >= 5) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Aucun temoin et pas de rapport de police | Horaire atypique
POL101343;FL;800;692.95;20;MALE;Masters;Sales;yachting;09/03/2025;Parked Car;Unknown;Major Damage;Fire;GA;Lake Nathan;1;2;3;5;Yes;23473.65;21843.91;70.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Horaire atypique
POL101454;NC;400;658.51;30;FEMALE;College;Doctor;paintball;13/05/2025;Multi-vehicle Collision;Side;Total Loss;inconnu;CA;Morganshire;0;3;3;0;Yes;13853.72;19676.91;70.0;Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Perte totale sans temoin | Nombre de vehicules impliques eleve | Horaire atypique
POL101462;IL;500;1039.99;68;OTHER;College;Doctor;chess;25/04/2024;Parked Car;Front;Major Damage;Fire;OH;Danielsshire;1;2;0;0;Yes;21274.63;21655.77;70.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Gravite elevee sans blesse declare | Horaire atypique
POL101581;MI;600;676.25;64;OTHER;College;Sales;movies;27/11/2024;Vehicle Theft;Side;Minor Damage;Ambulance;PA;Alexanderton;18;2;0;3;Yes;13753.18;24825.48;70.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee
POL101687;GA;300;722.99;31;MALE;Masters;Sales;yachting;03/05/2025;Multi-vehicle Collision;Front;Major Damage;Ambulance;NY;Watsonport;23;2;0;4;No;14099.45;23894.8;70.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Gravite elevee sans blesse declare | Horaire atypique
POL101749;MI;200;976.28;30;FEMALE;College;Clerk;yachting;15/12/2023;Vehicle Theft;Rear;Major Damage;Ambulance;OH;Craneburgh;5;1;3;1;Yes;12237.2;14079.91;70.0;Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Horaire atypique
